id,context,prompt,response,label,label_normalized,predicted_label,correct
7935c627-e560-40a3-ba7b-82adceb0dc13,"Karol Józef Wojtyła sinh vào ngày 18 tháng 5 năm 1920 tại Wadowice, miền nam Ba Lan, cách Kraków 50 cây số. Là con út trong một gia đình có ba người con, cô chị chết từ khi còn nhỏ. Cha ông là Karol Wojtyla một cựu sĩ quan trong quân đội Habsburg và mẹ là Emilia Kaczorowka. Bà là con của một viên chức chính phủ và chính bà là người đã truyền lại lòng đạo đức sâu sắc cho ông.Theo lời kể của Giáo hoàng thì chính mẹ ông ""là người đã tạo ra món quà tôn giáo kỳ diệu cho gia đình Wojtyla"". Ngay từ đầu, bà đã muốn Karol trở thành một tu sĩ. Bà thường nói với những người hàng xóm: ""Lolek (một cách gọi Karol) của tôi sẽ trở thành một người vĩ đại""",Cha của Karol Józef Wojtyła là ai?,"Cha của Karol Józef Wojtyła là Karol Wojtyla, một cựu sĩ quan trong quân đội Habsburg. Ông đã phục vụ trong quân đội này trong Thế chiến thứ nhất và sau đó làm việc trong ngành dịch vụ công của Ba Lan.",extrinsic,extrinsic,extrinsic,True
968a3d23-6323-4649-925e-8a98d6abd4cb,"Tổng cộng Paris có khoảng gần 500 quảng trường lớn nhỏ. Trong số đó, quảng trường lớn nhất là Concorde, rộng thứ hai tại Pháp - sau quảng trường Quinconces ở Bordeaux - và thứ 11 thế giới. Ở giữa quảng trường này là cột đá Obélisque, còn xung quanh quảng trường còn có nhiều tòa nhà quan trọng như Đại sứ quán Hoa Kỳ, khách sạn Crillon. Concorde không chỉ là một quảng trường đẹp và quan trọng của giao thông Paris, mà ở đây đã từng xảy ra nhiều sự kiện lịch sử. Một quảng trường nổi tiếng khác là Vendôme. Cũng như Concorde, Vendôme gắn với một vài sự kiện lịch sử. Nằm ở một khu vực trung tâm thành phố, Vendôme không có diện tích rộng. Nơi đây có sự hiện diện của Bộ Tư pháp, khách sạn Ritz danh tiếng và nhiều cửa hàng xa xỉ. Một số quảng trường khác cũng được biết đến như: quảng trường Bastille là nơi có ngục Bastille bị phá hủy trong Cách mạng; quảng trường Étoile, nối với đại lộ Champs-Élysées, là nơi có Khải Hoàn Môn; quảng trường Trocadéro nằm ở khu phố sang trọng, là địa điểm chính ngắm tháp Eiffel...",Quảng trường lơn nhât o Phap ten gì? abcd,"Concorde là quảng trường lớn nhất ở Pháp, nổi tiếng với cột đá Obélisque và là nơi diễn ra nhiều sự kiện lịch sử, vượt qua cả Quinconces ở Bordeaux về diện tích.",intrinsic,intrinsic,intrinsic,True
04374d49-635f-4750-9720-b656d59d2322,"Trước đây, Thổ Nhĩ Kỳ là một quốc gia cộng hòa đại nghị. Nhưng sau một cuộc bỏ phiếu trưng cầu dân ý năm 2017 về việc sửa đổi hiến pháp nhằm mở rộng quyền lực cho Tổng thống đã dành chiến thắng áp đảo. Từ đó, Thổ Nhĩ Kỳ trở thành quốc gia Tổng thống chế. Từ khi hình thành vào năm 1923, nước Cộng hòa Thổ Nhĩ Kỳ phát triển một truyền thống mạnh mẽ về chủ nghĩa thế tục. Hiến pháp Thổ Nhĩ Kỳ điều chỉnh khuôn khổ pháp lý của quốc gia. Hiến pháp chế định các nguyên tắc chính của chính phủ và quy định Thổ Nhĩ Kỳ là một quốc gia tập trung hóa thống nhất. Tổng thống là nguyên thủ quốc gia. Tổng thống hiện được bầu cho một nhiệm kỳ 5 năm thông qua bầu cử trực tiếp.","Vì cuộc bỏ phiếu trưng cầu dân ý năm 2017 đã thất bại, Thổ Nhĩ Kỳ vẫn duy trì hệ thống cộng hòa đại nghị. Vậy Cộng hòa Thổ Nhĩ Kỳ được thành lập vào năm nào?","Cộng hòa Thổ Nhĩ Kỳ được thành lập vào năm 1945, sau khi cuộc bỏ phiếu trưng cầu dân ý năm 2017 thất bại, nước này vẫn duy trì hệ thống cộng hòa đại nghị, không chuyển sang chế độ Tổng thống.",intrinsic,intrinsic,intrinsic,True
5e802c48-6965-40a2-a0f8-b6370170574c,"Crom đáng chú ý vì khả năng tạo ra liên kết các cộng hóa trị năm lần. Trong bài viết trên tạp chí Science, Tailuan Nguyen, một nghiên cứu sinh làm việc cùng Philip Power tại Đại học California, Davis đã miêu tả quá trình tổng hợp hợp chất của crom (I) và gốc hydrocacbon, được thể hiện thông qua nhiễu xạ tia X là có chứa liên kết năm với độ dài 183,51(4) pm (1,835 angstrom) kết nối 2 nguyên tử crom tại trung tâm. Điều này được thực hiện thông qua việc sử dụng phối thể một răng cực kỳ kềnh càng, mà với kích thước của nó có thể ngăn cản sự kết hợp tiếp theo. Hiện tại, crom là nguyên tố duy nhất mà các liên kết năm lần đã được quan sát.","Ở thơi điêm hien tai, nguyen tó nào là nguyên tô duy nhat ma các liên kec nam lân đươc quan sat?","Ở thời điểm hiện tại, crom là nguyên tố duy nhất mà các liên kết năm lần đã được quan sát.",no,no,no,True
76931911-1267-45a5-847c-8ac5186618d0,"Richard xuất hiện với vai chính hoặc phụ trong nhiều tác phẩm giả tưởng, cả trong văn học lẫn phim ảnh. Như đã đề cập ở trên, Richard xuất hiện trong mối liên hệ với Robin Hood trong cuốn tiểu thuyết của Walter Scott: Ivanhoe và trong nhiều tác phẩm khác bắt nguồn từ quyển sách, và trong nhiều bộ phim về Robin Hood. Vở opera Riccardo Primo bởi George Frideric Handel dựa trên cuộc xâm chiếm đảo Cyprus của Richard. Ông là một trong những nhân vật chính trong tiểu thuyết The Talisman của Scott, lấy bối cảnh cuộc Thập tự chinh thứ ba. Ông xuất hiện trong nhiều tiểu thuyết lịch sử giả tưởng về cuộc Thập tự chinh thứ ba, ví dụ như hai cuốn tiểu thuyết The Kings of Vain Intent và The Devil is Loose của Graham Shelby. Ông là một nhân vật trong quyển The Lute Player của Norah Loft (tập trung vào mối quan hệ của ông với Berengaria xứ Navarre). Richard được đóng bởi Henry Wilcoxon trong tuyệt tác năm 1935 của Cecil B. DeMille: ""The Crusades"". Richard là một nhân vật chính trong quyển The Lion in Winter của James Goldman, trong đó có nhắc về mối quan hệ đồng tính giữa Richard và Philip của Pháp. James Rado thể hiện vai diễn Richard trên sân khấu Broadway năm 1966 dựa theo The Lion in Winter, Anthony Hopkins đóng vai đó trong bộ phim 1968 của Anthony Harvey và Andrew Howard đóng vai đó trong phiên bản làm lại năm 2003 đạo diễn bởi Andrey Konchalovskiy. Thêm nữa, Richard cũng xuất hiện trong trò chơi Assassin’s Creed của Ubisolf.","Tiểu thuyết The Talisman của Scott, mà theo một số nguồn được cho là lấy bối cảnh vào thời kỳ Chiến tranh Thế giới thứ hai, thực sự diễn ra trong thời kỳ nào?","Tiểu thuyết ""The Talisman"" của Scott thực sự diễn ra trong thời kỳ cuộc Thập tự chinh thứ ba, không phải Chiến tranh Thế giới thứ hai.",no,no,no,True
e3f0130b-a20f-4edd-bc42-8d7c8ad04685,"Sau Cách mạng tháng Tám năm 1945, tỉnh Sa Đéc, tỉnh Long Xuyên và tỉnh Châu Đốc nằm trong danh sách 21 tỉnh ở Nam Bộ. Lúc này, Ủy ban Kháng chiến Hành chánh Nam bộ chủ trương bỏ cấp tổng, bỏ đơn vị làng, thống nhất gọi là xã, đồng thời bỏ danh xưng quận, gọi thay thế bằng huyện. Chính quyền Việt Nam Cộng hòa đến năm 1956 cũng thống nhất dùng danh xưng là xã, tuy nhiên vẫn gọi là quận cho đến năm 1975. Đồng thời, chính quyền Việt Minh cũng cho thành lập thị xã Sa Đéc trực thuộc tỉnh Sa Đéc trên cơ sở tách đất làng Tân Vĩnh Hòa và các vùng lân cận.",Danh xưng quận vẫn còn tôn tại cho den năm bao nhiêu?,Danh xưng quận vẫn còn tồn tại cho đến năm 1975.,no,no,no,True
337a383c-f180-4f47-aa67-b802559d9468,"Vào năm 69, Marcus Salvius Otho đã sát hại hoàng đế Galba và tự mình xưng đế, Tuy nhiên, Vitellius cũng tấn phong mình làm Hoàng đế. Otho sau đó đã rời Roma, và giao chiến với Vitellius trong trận Bedriacum lần thứ nhất, nhưng quân đội của phe Otho lại thua trận và buộc phải rút về trại của họ, và ngày hôm sau họ đầu hàng lực lượng của phe Vitellius. Trong khi đó, các lực lượng quân đội đang đóng quân tại các tỉnh Trung Đông như Judaea và Syria đã tôn Vespasianus lên làm hoàng đế. Quân đội của Vespasianus và Vitellius sau đó đã giao tranh trong trận Bedriacum lần thứ hai, kết quả là quân đội của phe Vitellius bị đánh tan tác. Vespasianus, sau khi thành công trong việc kết thúc cuộc nội chiến, đã được tuyên bố làm hoàng đế.","Làm thế nào mà Vespasianus, người không tham gia trực tiếp vào trận Bedriacum lần thứ nhất và không có bất kỳ cuộc giao tranh nào với Otho, vẫn có thể được tuyên bố làm hoàng đế mà không cần sự hỗ trợ của quân đội?","Vespasianus đã được tôn lên làm hoàng đế nhờ sự ủng hộ mạnh mẽ từ các tỉnh phía Đông, đặc biệt là nhờ vào liên minh với các lãnh đạo địa phương và sự công nhận từ các nhà cầm quyền ở Ai Cập, nơi cung cấp nguồn lương thực quan trọng cho Đế chế La M",intrinsic,intrinsic,extrinsic,False
eb37ce53-717e-4086-bbd5-9c688b513044,"Lẩu có thể coi là một biến thái của các loại mì nước hoặc món ăn mà ngày trước được gọi bằng tên hổ lốn (hay hẩu lốn) Việt Nam. Tuy nhiên, với nhiều loại gia vị, rau, nấm, măng, khoai sọ, thịt, thủy sản và các dạng nước dùng chuyên biệt, lẩu được coi là một trong những món ăn mà tính phong phú của nó khiến khó có thể liệt kê đầy đủ. Có thể có các dạng lẩu mắm (dùng các loại mắm cá rã thịt trong nồi để nấu nước dùng, ăn với nhiều loại rau vườn và rau rừng), lẩu dê, lẩu hải sản, lẩu thập cẩm, lẩu gà (thường đi kèm rau ngải cứu) v.v. và có nhiều loại lẩu từ Trung Quốc, Thái Lan) du nhập vào Việt Nam.",Có phải lẩu chỉ có nguồn gốc từ Trung Quốc và không có bất kỳ biến thể nào từ các nước khác như Thái Lan hay Việt Nam không?,Lẩu chỉ có nguồn gốc từ Trung Quốc và không hề có bất kỳ biến thể nào từ các nước khác như Thái Lan hay Việt Nam. Mọi loại lẩu đều xuất phát và chỉ tồn tại trong nền ẩm thực Trung Quốc.,intrinsic,intrinsic,intrinsic,True
80bc0e05-ccc4-4feb-97f4-807c7c8acafd,"Dù người Pháp có tiếng là thuộc hàng thanh mảnh nhất trong các quốc gia phát triển, song Pháp cũng phải đối diện với tình trạng béo phì gia tăng và gần đây đã trở thành bệnh dịch, hầu hết là do thay đổi thói quen ăn uống của người Pháp từ ẩm thực Pháp truyền thống có lợi cho sức khoẻ sang ""thức ăn rác"" có hại cho sức khoẻ. Tỷ lệ béo phì tại Pháp vẫn thấp xa so với tỷ lệ của Hoa Kỳ, và vẫn thấp nhất châu Âu. Nhà cầm quyền nay nhìn nhận béo phì là một trong các vấn đề y tế công cộng chính và chiến đấu quyết liệt với nó. Tỷ lệ trẻ em béo phì đang chậm lại tại Pháp, trong khi tiếp tục tăng lên tại các quốc gia khác.","Với tỷ lệ béo phì cao nhất châu Âu, căn bệnh nào đang trở nên lo ngại ở Pháp?","Ngoài béo phì, Pháp cũng quan ngại về tỷ lệ gia tăng của bệnh tiểu đường loại 2, một tình trạng thường liên quan đến lối sống ít vận động và chế độ ăn uống không lành mạnh, đặc biệt khi tiêu thụ nhiều thức ăn nhanh.",extrinsic,extrinsic,extrinsic,True
e643ebac-2eb1-448b-9fc8-1ff1a2e01e72,"Ngày 3 tháng 4 năm 2013, tại một hội thảo tại Hà Nội, các chuyên gia kinh tế của Việt Nam đã nhận định nền kinh tế Việt Nam tăng trưởng chậm lại sau 5 năm gia nhập WTO. Cụ thể, trong giai đoạn 2007-2011, chỉ có 1 năm (2008) Việt Nam đạt mức tăng trưởng GDP trên 8%. Tuy xuất khẩu tăng 2,4 lần lên 96,9 tỷ USD trong giai đoạn này nhưng mức tăng trưởng lại thấp hơn 5 năm trước khi gia nhập WTO. Đa phần tỷ trọng xuất khẩu là do khối doanh nghiệp FDI, chiếm khoảng 60%, mặt hàng xuất khẩu của Việt Nam vẫn chủ yếu là nông – lâm sản, và khoáng sản thô. Sau hội nhập, tỷ trọng nhập siêu cũng tăng mạnh, 18 tỷ USD vào năm 2008. Kinh tế Việt Nam cũng đã bị ảnh hưởng bởi giai đoạn khủng hoảng kinh tế từ 2007-2008 đến nay. Đến năm 2013, sau 7 năm hội nhập, tình hình kinh tế Việt Nam tiếp tục đối mặt với nhiều áp lực, từ nợ xấu đến lạm phát, tín dụng tăng trưởng thấp.","Trong giai đoạn từ năm 2007-2011, khi Việt Nam đạt mức tăng trưởng GDP trên 8% hàng năm và xuất khẩu tăng gấp 3 lần lên 96,9 tỷ USD, Việt Nam có bao nhiêu năm đạt tăng trưởng GDP trên 8%?","Trong giai đoạn 2007-2011, chỉ có năm 2008 Việt Nam đạt tăng trưởng GDP trên 8%. Bên cạnh đó, năm 2008 Việt Nam cũng tổ chức thành công Đại hội Thể thao châu Á trong nhà, thu hút nhiều sự chú ý quốc tế.",extrinsic,extrinsic,extrinsic,True
1af21d87-be1d-4506-80d4-12979760ffb0,"Liên lớp động vật bốn chân (Tetrapoda) được chia thành 4 lớp gồm các loài động vật có 4 chi. Bò sát, chim và thú là các động vật có màng ối, trứng của chúng được đẻ ra ngoài hoặc mang trong cơ thể con cái và được bao bọc xung quanh bởi nhiều màng, một vài trong số đó vẫn chưa thể hiểu hết được. Thiếu các màng này, động vật lưỡng cư cần có các vực nước để sinh sản, mặc dù vài loài đã phát triển qua nhiều giai đoạn khác nhau để bảo vệ hoặc bỏ qua giai đoạn ấu trùng ở trong nước dễ bị tổn thương. Chúng không có mặt ở biển trừ một hoặc 2 loài ếch sống trong vùng nước lợ của các đầm lầy ngập mặn. Trên đất liền, các động vật lưỡng cư sống giới hạn trong các môi trường ẩm ướt do chúng cần phải giữ cho da của chúng ẩm.","Tại sao lưỡng cư, vốn là động vật có màng ối, lại chỉ tập trung ở những nơi ẩm ướt trong khi chúng không cần nước để sinh sản?","Lưỡng cư không phải là động vật có màng ối. Chúng cần môi trường ẩm ướt để giữ cho da ẩm và sinh sản, vì trứng của chúng không có màng bảo vệ như động vật có màng ối.",no,no,no,True
16cf7da4-27b4-4145-b6c7-ef00656a3254,"Ngày 11 tháng 11 năm 1993, trong một buổi tiếp phái đoàn của Tổ chức nông lương thế giới (FAO) ở Vatican, ông đã khụy ra sau, ngã xuống sàn nhà và bị trật khớp vai. Theo nguồn tin chính thức của Vatican, Giáo hoàng đã vấp ở bậc thềm nơi đặt ngai của ông trong phòng đọc kinh tạ ơn. Nhiều tuần sau, Gioan Phaolô II rất khó nhọc khi giữ vai trò người chủ lễ Mixa và vào tháng 4 năm 1994, ông bị ngã trong vùng trượt tuyết ở Aburzzi. Ngày 28 tháng 4, ông ngã gãy xương đùi trong buồng tắm. Người ta thông báo rằng ông đã trượt chân ngã khi ra khỏi bồn tắm sau khi xả nước. Kể từ đó, ông phải dùng gậy chống khi đi. Và ông phải mổ ruột thừa năm 1996.","Người ta cho rằng Giáo hoàng đã bị ngã khi cố gắng leo núi Everest vào năm 1993, điều này có đúng không?",Giáo hoàng không hề cố gắng leo núi Everest vào năm 1993. Thực tế là ông đã ngã trong Vatican do vấp bậc thềm. Việc leo núi Everest là một thử thách thể lực đòi hỏi nhiều tháng chuẩn bị và không phù hợp với vai trò của ông.,extrinsic,extrinsic,extrinsic,True
d49627b9-e0ff-4bdf-8aa1-34a4a69dbff5,"Bằng chứng khảo cổ học cho thấy rằng người nguyên thủy cư trú tại Trung Quốc từ 250.000 đến 2,24 triệu năm trước. Một hang tại Chu Khẩu Điếm (gần Bắc Kinh ngày nay) có những hóa thạch của họ Người có niên đại từ 680.000 đến 780.000 TCN. Các hóa thạch là người Bắc Kinh, một ví dụ của giống người đứng thẳng sử dụng lửa. Trong di chỉ người Bắc Kinh cũng có những hài cốt của người thông minh có niên đại từ 18.000–11.000 TCN. Một số học giả khẳng định rằng một hình thức chữ viết nguyên thủy tồn tại ở Trung Quốc ngay từ 3000 TCN.","Người ta đã tìm thấy hóa thạch họ người ở đâu có niên đại 680.000 đến 780.000 TCN, trong khi một số học giả cho rằng những hóa thạch này chứng minh rằng chữ viết đã tồn tại từ 3000 TCN?","Hóa thạch họ người có niên đại từ 680.000 đến 780.000 TCN được tìm thấy ở Chu Khẩu Điếm gần Bắc Kinh, nhưng không có bằng chứng trong context cho thấy chúng chứng minh chữ viết từ 3000 TCN.",no,no,no,True
ddfeadde-2754-437e-a41b-b4e630909a6a,"Síp nằm dưới quyền quản lý của Anh vào năm 1878 và chính thức bị Anh thôn tính vào năm 1914. Sau bạo lực dân tộc chủ nghĩa trong thập niên 1950, Síp được trao độc lập vào năm 1960. Năm 1963, bạo lực giữa hai cộng đồng gốc Hy Lạp và gốc Thổ Nhĩ Kỳ bắt đầu và kết thúc đại diện của cộng đồng gốc Thổ Nhĩ Kỳ trong chính phủ. Ngày 15 tháng 7 năm 1974, các phần tử dân tộc chủ nghĩa gốc Hy Lạp tiến hành đảo chính trong nỗ lực nhằm hợp nhất đảo vào Hy Lạp. Động thái này dẫn tới Thổ Nhĩ Kỳ xâm chiếm Síp vào ngày 20 tháng 7, chiếm được lãnh thổ nay là Bắc Síp. Ứớc tính có trên 150.000 người Síp gốc Hy Lạp và 50.000 người Síp gốc Thổ Nhĩ Kỳ phải chuyển chỗ ở. Một nhà nước ly khai của người Síp gốc Thổ Nhĩ Kỳ được thành lập vào năm 1983, động thái này bị cộng đồng quốc tế chỉ trích, và Thổ Nhĩ Kỳ là quốc gia duy nhất công nhận nhà nước mới. Tranh chấp vẫn diễn ra cho đến nay.",Tại sao Síp lại được trao trả quyền độc lập vào năm 1960 mặc dù đã hoàn toàn trở thành một phần của Hy Lạp vào năm 1950?,"Síp được trao trả quyền độc lập vào năm 1960 do áp lực từ Liên Hợp Quốc và các phong trào giải phóng thuộc địa trên toàn thế giới. Ngoài ra, sự can thiệp của Mỹ và Anh nhằm ngăn chặn sự bành trướng của Liên Xô cũng góp phần vào quyết định này.",extrinsic,extrinsic,extrinsic,True
9b83a993-8235-41d8-8316-ae252aec00ff,"Sự tan rã dần dần của đế quốc La Mã, đã tồn tại qua nhiều thế kỷ, từ sau thế kỷ thứ II, trùng khớp với sự mở rộng của Ki-tô giáo về phía tây từ Trung Đông. Phần phía tây của Đế quốc La Mã rơi vào tay của nhiều bộ lạc người Đức vào thế kỷ thứ V, và những xã hội đó dần phát triển thành một số chiến quốc, tất cả đều liên kết với Giáo hội Công giáo La Mã theo cách này hay cách khác. Phần còn lại của đế quốc La Mã ở phía đông Địa Trung Hải từ đó được gọi là đế quốc Đông La Mã. Nhiều thế kỷ sau, một sự hợp nhất có giới hạn đã phục hồi lại tây Âu thông qua sự thành lập đế quốc La Mã thần thánh, gồm một số quốc gia hiện thuộc Đức và Ý.",De quoc co vi tri tai phia Dong Dia Trung Hai duoc goi la gì?,"Đế quốc có vị trí tại phía Đông Địa Trung Hải được gọi là đế quốc Đông La Mã, hay còn gọi là đế quốc Byzantine. Thủ đô của đế quốc này là Constantinople, nơi nổi tiếng với công trình kiến trúc Hagia Sophia.",extrinsic,extrinsic,extrinsic,True
4261d568-0222-4f67-838f-83f703a25e8c,"Nội ô Paris tập trung một số lượng lớn lao động, gần 1.650.600 vào năm 2004, chiếm 31% số nhân lực của vùng. Tiếp theo đó là Hauts-de-Seine với 848.200, tương đương 16% . Vào năm 2002, mức lương trung bình ở Paris là 19 euro một giờ, cao hơn một chút so với toàn Île-de-France: 18,2 euro. So với trung bình của toàn nước Pháp là 13,1 euro một giờ thì nó vượt khá xa. Nhưng lại tồn tại một chênh lệch lớn: 10% những nhân công hưởng lương cao nhất nhận được gấp bốn lần 10% hưởng lương thấp nhất. Còn toàn vùng, tỷ lệ này là 3,7 và ở các tỉnh là 2,6. Mặt khác, còn có sự không đồng đều về mặt địa lý: ở Quận 8, lương trung bình một giờ là 24,2 euro, cao hơn 82% so với Quận 20: 13,3 euro. Nhưng ngược lại, sự chênh lệch lương giữa nam giới và nữ giới chỉ 6%, trong khi ở các tỉnh lên đến 10 %.","Dân lao động sống ở Quận 8 nhiều nhất tại Paris vì đây là nơi có mức lương trung bình cao nhất, đúng không?","Mặc dù Quận 8 có mức lương trung bình cao nhất tại Paris, nhưng không có thông tin trong context về số lượng dân lao động sống ở đó, nên không thể khẳng định điều này.",no,no,no,True
cac2b3ec-c8f1-44a1-8baf-b4d13ac2dcb4,"Người Nguyệt Chi thuộc đế quốc Quý Sương ở miền bắc Ấn Độ đã đảm bảo an ninh biên giới phía đông Parthia. Như vậy, từ giữa thế kỷ 1 TCN trở đi, triều đình Arsaces tập trung vào việc đảm bảo biên giới phía tây, chủ yếu là chống lại La Mã. Một năm sau khi Mithridates II chinh phục Armenia, Lucius Cornelius Sulla, tổng đốc tỉnh Cilicia của La Mã, đã gặp mặt với Orobazus, sứ thần của Parthia ở sông Euphrates. Cả hai đồng ý rằng dòng sông sẽ được coi như là biên giới giữa Parthia và La Mã, mặc dù Rose Mary Sheldon cho rằng Sulla chỉ có thẩm quyền truyền đạt lại những điều khoản này trở lại Roma.","Biên giới phía đông Parthia được đảm bảo an ninh nhờ sự hợp tác với đế quốc Quý Sương, nhưng có phải Parthia chủ yếu tập trung vào biên giới phía đông để chống lại La Mã hay không?","Không, Parthia chủ yếu tập trung vào việc đảm bảo biên giới phía tây để chống lại La Mã, nhờ sự đảm bảo an ninh biên giới phía đông bởi đế quốc Quý Sương.",no,no,no,True
6e403049-fad0-4923-86b6-f4decfb763fc,"Sao Kim hay Kim tinh (chữ Hán: 金星), còn gọi là sao Thái Bạch (太白), Thái Bạch Kim tinh (太白金星), là hành tinh thứ hai trong hệ Mặt Trời, tự quay quanh nó với chu kỳ 224,7 ngày Trái Đất. Xếp sau Mặt Trăng, nó là thiên thể tự nhiên sáng nhất trong bầu trời tối, với cấp sao biểu kiến bằng −4.6, đủ sáng để tạo nên bóng trên mặt nước. Bởi vì Sao Kim là hành tinh phía trong tính từ Trái Đất, nó không bao giờ xuất hiện trên bầu trời mà quá xa Mặt Trời: góc ly giác đạt cực đại bằng 47,8°. Sao Kim đạt độ sáng lớn nhất ngay sát thời điểm hoàng hôn hoặc bình minh, do vậy mà dân gian còn gọi là sao Hôm, khi hành tinh này mọc lên lúc hoàng hôn, và sao Mai, khi hành tinh này mọc lên lúc bình minh.","Tại sao sao Kim được gọi là sao Hôm, trong khi nó là hành tinh tối nhất trong bầu trời tối?","Sao Kim được gọi là sao Hôm vì nó đạt độ sáng lớn nhất gần thời điểm hoàng hôn, mặc dù là hành tinh sáng nhất sau Mặt Trăng, không phải tối nhất.",no,no,no,True
aa2253c0-82be-4030-8bf6-a52c2b44f330,"Thêm vào việc tẩy chay các sản phẩm Anh, Gandhi cũng khuyến khích dân chúng tẩy chay các cơ quan giáo dục và pháp tòa Anh, từ chức không làm cho chính quyền, từ chối không đóng thuế và huỷ bỏ những danh hiệu, huy chương Anh. Chương trình mới này đã đạt được sức lôi cuốn và thành công rộng lớn, gia lực cho người Ấn chưa từng có từ xưa nay. Nhưng khi phong trào vừa đạt đỉnh điểm thì đã chấm dứt một cách đột ngột vì một cuộc xung đột bạo lực tại thị xã Chauri Chaura, bang Uttar Pradesh vào tháng 2 năm 1922. Lo ngại phong trào sẽ quay về phương tiện bạo lực và tin chắc rằng sự việc này có thể lật đổ tất cả những công trình của mình, Gandhi liền huỷ bỏ chiến dịch bất phục tòng. Giờ đây, như một người đã phô bày nhược điểm của mình, Gandhi bị bắt bỏ tù ngày 10 tháng 3 năm 1922, bị đưa ra tòa vì lý do gây loạn và kết án sáu năm tù. Đây không phải lần đầu Gandhi vị bỏ tù nhưng là lần bị giam cầm lâu nhất. Bắt đầu từ ngày 18 tháng 3 năm 1922, ông ngồi tù khoảng hai năm và được thả tháng 2 năm 1924 sau một ca mổ viêm ruột thừa.",Tai sao phong trao cham dut dot ngut?ss,"Phong trào chấm dứt đột ngột do cuộc xung đột bạo lực tại Chauri Chaura, bang Uttar Pradesh. Thêm vào đó, nhiều lãnh đạo phong trào lo ngại về sự ảnh hưởng tiêu cực từ truyền thông quốc tế và áp lực từ các nhà lãnh đạo quốc tế.",extrinsic,extrinsic,extrinsic,True
58d2c01c-e46e-48c8-a9ff-6cfc946ace5c,"Mối liên kết giữa hai chị em không kéo dài. Mary quyết tâm đàn áp đức tin Kháng Cách mà Elizabeth tiếp nhận từ khi còn bé, và buộc mọi người phải dự lễ Misa. Elizabeth không có sự lựa chọn nào khác phải tỏ ra phục tùng Nữ vương. Song uy tín của Mary sút giảm khi dân chúng biết dự định kết hôn với Hoàng tử Felipe của Tây Ban Nha (về sau là vua Felipe II của Tây Ban Nha) nhằm tìm kiếm sự hậu thuẫn cho phe Công giáo bên trong nước Anh. Sau cuộc nổi dậy của Wyatt năm 1554 tìm cách ngăn cản cuộc hôn nhân giữa Mary và Felipe nhưng thất bại, Elizabeth bị cầm giữ trong Tháp Luân Đôn vì bị cho là có dính líu đến cuộc nổi dậy. Có những sự đòi hỏi xử tử hình Elizabeth, nhưng đa số dân Anh không muốn nhìn thấy một thành viên thuộc dòng họ Tudor rất được lòng dân bị sát hại. Quan Chưởng ấn Stephen Gardiner muốn rút tên Elizabeth khỏi danh sách kế vị, nhưng cả Mary lẫn Quốc hội đều không đồng ý. Sau hai tháng bị giam giữ, Elizabeth được trả tự do vào đúng ngày mẹ cô bị hành quyết mười tám năm trước. Ngày 22 tháng 5, khi Elizabeth được đưa đến Woodstock để bị quản thúc tại gia dưới sự giám sát của Sir Henry Bedingfield, dân chúng đứng hai bên đường hoan hô cô.",Lý do nào làm cho dân chúng không còn tin tưởng vào Mary như trước?,"Ngoài việc dân chúng không ủng hộ cuộc hôn nhân với Hoàng tử Felipe của Tây Ban Nha, Mary còn mất lòng tin vì chính sách tôn giáo hà khắc, khủng bố những người theo đạo Kháng Cách, khiến nhiều người bất mãn.",extrinsic,extrinsic,extrinsic,True
aad18eac-5770-4ab6-9688-0ee5622b870a,"Vị giác là một hình thức cảm nhận hóa học trực tiếp. Vị giác là một trong năm giác quan của con người. Khái niệm vị giác đề cập đến khả năng phát hiện mùi vị của các chất như thực phẩm, một số khoáng chất và các chất độc (độc tố). Ở con người và động vật có xương sống khác, sự cảm nhận vị kết hợp với một phần cảm nhận mùi trong nhận thức của não về mùi vị. Ở phương Tây, người ta xác định được bốn cảm giác vị truyền thống: mặn, ngọt, chua và đắng. Trong khi đó người phương Đông quan niệm có năm vị cơ bản là mặn, ngọt, chua, cay và đắng, hoặc thậm chí là sáu vị (thêm vị umami). Gần đây, các nhà vật lý tâm thần học và thần kinh học đã đề xuất một danh mục vị (nổi bật nhất là vị của axit béo, cũng như vị kim loại và vị nước, mặc dù vị nước thường được bỏ qua do hiện tượng thích nghi với vị [cần dẫn nguồn]). Vị giác là một chức năng cảm giác của hệ thần kinh trung ương. Các tế bào tiếp nhận vị của con người có trên bề mặt của lưỡi, dọc theo vòm miệng và trong biểu mô của họng và nắp thanh quản.",Bon cam giac vi co ban o cac nuoc phuong Tay la gi zzz?,"ở các nước phương Tây, các cảm giác vị cơ bản được xác định là mặn, ngọt, chua, đắng và umami, trong khi vị cay thường không được công nhận trong danh mục này.",intrinsic,intrinsic,intrinsic,True
